Query_ID,Doc_ID,Rank,Term,W_query,W_doc,Dot_Product_Contrib,Query_Norm,Doc_Norm,Total_Cosine_Sim
182,593,4,flutter,0.1893,0.1959,0.0371,0.6508,0.3408,0.3033
182,593,4,airfoil,0.1797,0.0531,0.0095,0.6508,0.3408,0.3033
182,593,4,mach,0.0755,0.0558,0.0042,0.6508,0.3408,0.3033
182,593,4,lead,0.1227,0.0181,0.0022,0.6508,0.3408,0.3033
182,593,4,point,0.0635,0.0094,0.0006,0.6508,0.3408,0.3033
182,593,4,edg,0.1181,0.0175,0.0021,0.6508,0.3408,0.3033
182,593,4,number,0.0467,0.0345,0.0016,0.6508,0.3408,0.3033
182,211,5,effect,0.056,0.0084,0.0005,0.6508,0.3819,0.2544
182,211,5,wedg,0.2063,0.031,0.0064,0.6508,0.3819,0.2544
182,211,5,blunt,0.1354,0.163,0.0221,0.6508,0.3819,0.2544
182,211,5,doubl,0.2392,0.036,0.0086,0.6508,0.3819,0.2544
182,211,5,lead,0.1227,0.0554,0.0068,0.6508,0.3819,0.2544
182,211,5,edg,0.1181,0.1599,0.0189,0.6508,0.3819,0.2544
182,712,6,characterist,0.1194,0.0526,0.0063,0.6508,0.3586,0.2415
182,712,6,effect,0.056,0.0099,0.0006,0.6508,0.3586,0.2415
182,712,6,planform,0.2417,0.149,0.036,0.6508,0.3586,0.2415
182,712,6,lead,0.1227,0.054,0.0066,0.6508,0.3586,0.2415
182,712,6,point,0.0635,0.0056,0.0004,0.6508,0.3586,0.2415
182,712,6,edg,0.1181,0.052,0.0061,0.6508,0.3586,0.2415
182,712,6,number,0.0467,0.0082,0.0004,0.6508,0.3586,0.2415
182,1290,7,characterist,0.1194,0.0307,0.0037,0.6508,0.4408,0.2349
182,1290,7,planform,0.2417,0.0934,0.0226,0.6508,0.4408,0.2349
182,1290,7,four,0.113,0.0146,0.0016,0.6508,0.4408,0.2349
182,1290,7,flutter,0.1893,0.1951,0.0369,0.6508,0.4408,0.2349
182,1290,7,mach,0.0755,0.0194,0.0015,0.6508,0.4408,0.2349
182,1290,7,point,0.0635,0.0082,0.0005,0.6508,0.4408,0.2349
182,1290,7,number,0.0467,0.012,0.0006,0.6508,0.4408,0.2349
182,1300,8,effect,0.056,0.0055,0.0003,0.6508,0.3354,0.2311
182,1300,8,wedg,0.2063,0.0605,0.0125,0.6508,0.3354,0.2311
182,1300,8,blunt,0.1354,0.0926,0.0125,0.6508,0.3354,0.2311
182,1300,8,mach,0.0755,0.059,0.0045,0.6508,0.3354,0.2311
182,1300,8,lead,0.1227,0.0719,0.0088,0.6508,0.3354,0.2311
182,1300,8,point,0.0635,0.0062,0.0004,0.6508,0.3354,0.2311
182,1300,8,edg,0.1181,0.0808,0.0095,0.6508,0.3354,0.2311
182,1300,8,number,0.0467,0.0411,0.0019,0.6508,0.3354,0.2311
182,70,9,characterist,0.1194,0.0487,0.0058,0.6508,0.4192,0.2147
182,70,9,airfoil,0.1797,0.2444,0.0439,0.6508,0.4192,0.2147
182,70,9,mach,0.0755,0.0821,0.0062,0.6508,0.4192,0.2147
182,70,9,number,0.0467,0.0572,0.0027,0.6508,0.4192,0.2147
182,597,10,effect,0.056,0.0149,0.0008,0.6508,0.4115,0.214
182,597,10,wedg,0.2063,0.1096,0.0226,0.6508,0.4115,0.214
182,597,10,blunt,0.1354,0.1079,0.0146,0.6508,0.4115,0.214
182,597,10,four,0.113,0.03,0.0034,0.6508,0.4115,0.214
182,597,10,mach,0.0755,0.0401,0.003,0.6508,0.4115,0.214
182,597,10,less,0.1669,0.0443,0.0074,0.6508,0.4115,0.214
182,597,10,point,0.0635,0.0674,0.0043,0.6508,0.4115,0.214
182,597,10,number,0.0467,0.0248,0.0012,0.6508,0.4115,0.214
183,1247,1,boom,0.6799,0.3038,0.2065,1.2951,0.51,0.3127
183,804,2,sonic,0.4624,0.0981,0.0454,1.2951,0.449,0.3029
183,804,2,boom,0.6799,0.1923,0.1307,1.2951,0.449,0.3029
183,758,3,sonic,0.4624,0.1229,0.0568,1.2951,0.4789,0.2898
183,758,3,boom,0.6799,0.1807,0.1229,1.2951,0.4789,0.2898
183,808,4,sonic,0.4624,0.0578,0.0267,1.2951,0.3032,0.2888
183,808,4,boom,0.6799,0.1275,0.0867,1.2951,0.3032,0.2888
183,1243,5,boom,0.6799,0.2303,0.1566,1.2951,0.4983,0.2719
183,1243,5,factor,0.4089,0.0462,0.0189,1.2951,0.4983,0.2719
183,809,6,sonic,0.4624,0.0819,0.0379,1.2951,0.399,0.2561
183,809,6,influenc,0.3756,0.0333,0.0125,1.2951,0.399,0.2561
183,809,6,boom,0.6799,0.1205,0.0819,1.2951,0.399,0.2561
183,810,7,boom,0.6799,0.1848,0.1257,1.2951,0.4634,0.2094
183,806,8,sonic,0.4624,0.0405,0.0187,1.2951,0.4463,0.1762
183,806,8,boom,0.6799,0.119,0.0809,1.2951,0.4463,0.1762
183,806,8,shown,0.2274,0.0099,0.0023,1.2951,0.4463,0.1762
183,39,9,sonic,0.4624,0.1506,0.0696,1.2951,0.4407,0.1532
183,39,9,shown,0.2274,0.0185,0.0042,1.2951,0.4407,0.1532
183,39,9,factor,0.4089,0.0333,0.0136,1.2951,0.4407,0.1532
183,805,10,boom,0.6799,0.1027,0.0698,1.2951,0.4054,0.1491
183,805,10,factor,0.4089,0.0206,0.0084,1.2951,0.4054,0.1491
184,207,1,oscil,0.6368,0.1891,0.1204,1.2373,0.3729,0.3534
184,207,1,work,0.5034,0.0249,0.0125,1.2373,0.3729,0.3534
184,207,1,small,0.3536,0.0175,0.0062,1.2373,0.3729,0.3534
184,207,1,motion,0.4913,0.0486,0.0239,1.2373,0.3729,0.3534
184,1348,2,entri,0.7111,0.2177,0.1548,1.2373,0.5314,0.2354
184,687,3,oscil,0.6368,0.1737,0.1106,1.2373,0.3915,0.2283
184,554,4,entri,0.7111,0.1466,0.1043,1.2373,0.3938,0.2139
184,944,5,entri,0.7111,0.1546,0.1099,1.2373,0.4168,0.2131
184,982,6,entri,0.7111,0.1563,0.1111,1.2373,0.4324,0.2077
184,164,7,entri,0.7111,0.0977,0.0695,1.2373,0.3418,0.2037
184,164,7,small,0.3536,0.0097,0.0034,1.2373,0.3418,0.2037
184,164,7,motion,0.4913,0.027,0.0133,1.2373,0.3418,0.2037
184,1115,8,oscil,0.6368,0.1349,0.0859,1.2373,0.4003,0.1941
184,1115,8,motion,0.4913,0.0208,0.0102,1.2373,0.4003,0.1941
184,715,9,oscil,0.6368,0.0497,0.0317,1.2373,0.6538,0.1933
184,715,9,entri,0.7111,0.0556,0.0395,1.2373,0.6538,0.1933
184,715,9,small,0.3536,0.0276,0.0098,1.2373,0.6538,0.1933
184,715,9,motion,0.4913,0.1535,0.0754,1.2373,0.6538,0.1933
184,895,10,oscil,0.6368,0.2123,0.1352,1.2373,0.6228,0.1889
184,895,10,small,0.3536,0.0295,0.0104,1.2373,0.6228,0.1889
185,856,1,flutter,0.8047,0.2235,0.1799,1.3066,0.5052,0.7875
185,856,1,studi,0.4419,0.0491,0.0217,1.3066,0.5052,0.7875
185,856,1,panel,0.8594,0.3581,0.3077,1.3066,0.5052,0.7875
185,856,1,experiment,0.3546,0.0295,0.0105,1.3066,0.5052,0.7875
185,1008,2,flutter,0.8047,0.2525,0.2032,1.3066,0.6077,0.706
185,1008,2,panel,0.8594,0.4044,0.3476,1.3066,0.6077,0.706
185,1008,2,experiment,0.3546,0.0278,0.0099,1.3066,0.6077,0.706
185,766,3,flutter,0.8047,0.1799,0.1448,1.3066,0.4305,0.6981
185,766,3,panel,0.8594,0.2776,0.2385,1.3066,0.4305,0.6981
185,766,3,experiment,0.3546,0.0264,0.0094,1.3066,0.4305,0.6981
185,857,4,flutter,0.8047,0.136,0.1094,1.3066,0.4762,0.6642
185,857,4,studi,0.4419,0.0124,0.0055,1.3066,0.4762,0.6642
185,857,4,panel,0.8594,0.3389,0.2913,1.3066,0.4762,0.6642
185,857,4,experiment,0.3546,0.02,0.0071,1.3066,0.4762,0.6642
185,391,5,flutter,0.8047,0.2445,0.1967,1.3066,0.4448,0.6602
185,391,5,panel,0.8594,0.2176,0.187,1.3066,0.4448,0.6602
185,859,6,flutter,0.8047,0.162,0.1303,1.3066,0.4891,0.6401
185,859,6,panel,0.8594,0.3243,0.2787,1.3066,0.4891,0.6401
185,948,7,flutter,0.8047,0.1679,0.1351,1.3066,0.4871,0.616
185,948,7,panel,0.8594,0.2989,0.2569,1.3066,0.4871,0.616
185,858,8,flutter,0.8047,0.1665,0.134,1.3066,0.4987,0.6097
185,858,8,panel,0.8594,0.2963,0.2547,1.3066,0.4987,0.6097
185,858,8,experiment,0.3546,0.0245,0.0087,1.3066,0.4987,0.6097
185,658,9,flutter,0.8047,0.094,0.0756,1.3066,0.414,0.5851
185,658,9,panel,0.8594,0.276,0.2372,1.3066,0.414,0.5851
185,658,9,experiment,0.3546,0.0104,0.0037,1.3066,0.414,0.5851
185,864,10,flutter,0.8047,0.222,0.1786,1.3066,0.8073,0.5557
185,864,10,panel,0.8594,0.4741,0.4075,1.3066,0.8073,0.5557
186,1062,1,effect,0.1191,0.0147,0.0017,0.9105,0.3662,0.3595
186,1062,1,bodi,0.1955,0.0962,0.0188,0.9105,0.3662,0.3595
186,1062,1,interfer,0.4269,0.1576,0.0673,0.9105,0.3662,0.3595
186,1062,1,wing,0.228,0.1403,0.032,0.9105,0.3662,0.3595
186,610,2,effect,0.1191,0.0448,0.0053,0.9105,0.4063,0.3441
186,610,2,interfer,0.4269,0.2813,0.1201,0.9105,0.4063,0.3441
186,610,2,flow,0.0814,0.023,0.0019,0.9105,0.4063,0.3441
186,1075,3,effect,0.1191,0.0151,0.0018,0.9105,0.3622,0.3178
186,1075,3,bodi,0.1955,0.0621,0.0121,0.9105,0.3622,0.3178
186,1075,3,interfer,0.4269,0.1355,0.0579,0.9105,0.3622,0.3178
186,1075,3,wing,0.228,0.1447,0.033,0.9105,0.3622,0.3178
186,1074,4,effect,0.1191,0.0097,0.0012,0.9105,0.3118,0.2992
186,1074,4,bodi,0.1955,0.0638,0.0125,0.9105,0.3118,0.2992
186,1074,4,interfer,0.4269,0.1046,0.0446,0.9105,0.3118,0.2992
186,1074,4,approxim,0.1637,0.0267,0.0044,0.9105,0.3118,0.2992
186,1074,4,flow,0.0814,0.0133,0.0011,0.9105,0.3118,0.2992
186,1074,4,wing,0.228,0.093,0.0212,0.9105,0.3118,0.2992
186,1243,5,effect,0.1191,0.0154,0.0018,0.9105,0.4983,0.2816
186,1243,5,bodi,0.1955,0.1514,0.0296,0.9105,0.4983,0.2816
186,1243,5,interfer,0.4269,0.1102,0.047,0.9105,0.4983,0.2816
186,1243,5,field,0.265,0.0342,0.0091,0.9105,0.4983,0.2816
186,1243,5,wing,0.228,0.1765,0.0402,0.9105,0.4983,0.2816
186,1239,6,effect,0.1191,0.004,0.0005,0.9105,0.2761,0.2599
186,1239,6,bodi,0.1955,0.1254,0.0245,0.9105,0.2761,0.2599
186,1239,6,interfer,0.4269,0.0288,0.0123,0.9105,0.2761,0.2599
186,1239,6,approxim,0.1637,0.0055,0.0009,0.9105,0.2761,0.2599
186,1239,6,field,0.265,0.0179,0.0047,0.9105,0.2761,0.2599
186,1239,6,flow,0.0814,0.0165,0.0013,0.9105,0.2761,0.2599
186,1239,6,wing,0.228,0.0923,0.021,0.9105,0.2761,0.2599
186,924,7,effect,0.1191,0.0151,0.0018,0.9105,0.4135,0.2344
186,924,7,bodi,0.1955,0.0621,0.0121,0.9105,0.4135,0.2344
186,924,7,interfer,0.4269,0.0813,0.0347,0.9105,0.4135,0.2344
186,924,7,wing,0.228,0.1737,0.0396,0.9105,0.4135,0.2344
186,923,8,effect,0.1191,0.0307,0.0037,0.9105,0.3914,0.2289
186,923,8,bodi,0.1955,0.1009,0.0197,0.9105,0.3914,0.2289
186,923,8,interfer,0.4269,0.0735,0.0314,0.9105,0.3914,0.2289
186,923,8,wing,0.228,0.1177,0.0268,0.9105,0.3914,0.2289
186,803,9,effect,0.1191,0.0138,0.0016,0.9105,0.4526,0.2276
186,803,9,bodi,0.1955,0.1587,0.031,0.9105,0.4526,0.2276
186,803,9,interfer,0.4269,0.0495,0.0211,0.9105,0.4526,0.2276
186,803,9,flow,0.0814,0.0472,0.0038,0.9105,0.4526,0.2276
186,803,9,wing,0.228,0.1586,0.0362,0.9105,0.4526,0.2276
186,252,10,effect,0.1191,0.0529,0.0063,0.9105,0.3631,0.2091
186,252,10,bodi,0.1955,0.0109,0.0021,0.9105,0.3631,0.2091
186,252,10,interfer,0.4269,0.1186,0.0506,0.9105,0.3631,0.2091
186,252,10,field,0.265,0.0147,0.0039,0.9105,0.3631,0.2091
186,252,10,flow,0.0814,0.0045,0.0004,0.9105,0.3631,0.2091
186,252,10,wing,0.228,0.0253,0.0058,0.9105,0.3631,0.2091
187,763,1,effect,0.0794,0.034,0.0027,0.6351,0.443,0.5328
187,763,1,investig,0.1129,0.0242,0.0027,0.6351,0.443,0.5328
187,763,1,bend,0.2508,0.1613,0.0405,0.6351,0.443,0.5328
187,763,1,circular,0.1925,0.0412,0.0079,0.6351,0.443,0.5328
187,763,1,pressur,0.0776,0.0665,0.0052,0.6351,0.443,0.5328
187,763,1,buckl,0.2,0.0857,0.0171,0.6351,0.443,0.5328
187,763,1,intern,0.2883,0.1854,0.0534,0.6351,0.443,0.5328
187,763,1,cylindr,0.2208,0.0473,0.0104,0.6351,0.443,0.5328
187,763,1,shell,0.2151,0.0461,0.0099,0.6351,0.443,0.5328
187,841,2,investig,0.1129,0.0733,0.0083,0.6351,0.6447,0.4287
187,841,2,bend,0.2508,0.3254,0.0816,0.6351,0.6447,0.4287
187,841,2,circular,0.1925,0.1249,0.024,0.6351,0.6447,0.4287
187,841,2,cylindr,0.2208,0.1432,0.0316,0.6351,0.6447,0.4287
187,841,2,shell,0.2151,0.1395,0.03,0.6351,0.6447,0.4287
187,1068,3,investig,0.1129,0.0167,0.0019,0.6351,0.3988,0.3809
187,1068,3,bend,0.2508,0.0743,0.0186,0.6351,0.3988,0.3809
187,1068,3,circular,0.1925,0.0285,0.0055,0.6351,0.3988,0.3809
187,1068,3,pressur,0.0776,0.0345,0.0027,0.6351,0.3988,0.3809
187,1068,3,buckl,0.2,0.0593,0.0119,0.6351,0.3988,0.3809
187,1068,3,cylindr,0.2208,0.0981,0.0217,0.6351,0.3988,0.3809
187,1068,3,shell,0.2151,0.1593,0.0343,0.6351,0.3988,0.3809
187,887,4,effect,0.0794,0.0151,0.0012,0.6351,0.4786,0.3581
187,887,4,investig,0.1129,0.043,0.0049,0.6351,0.4786,0.3581
187,887,4,experiment,0.1182,0.0225,0.0027,0.6351,0.4786,0.3581
187,887,4,circular,0.1925,0.0367,0.0071,0.6351,0.4786,0.3581
187,887,4,buckl,0.2,0.1524,0.0305,0.6351,0.4786,0.3581
187,887,4,cylindr,0.2208,0.0841,0.0186,0.6351,0.4786,0.3581
187,887,4,shell,0.2151,0.2048,0.0441,0.6351,0.4786,0.3581
187,897,5,effect,0.0794,0.0318,0.0025,0.6351,0.4746,0.3567
187,897,5,circular,0.1925,0.077,0.0148,0.6351,0.4746,0.3567
187,897,5,pressur,0.0776,0.0155,0.0012,0.6351,0.4746,0.3567
187,897,5,buckl,0.2,0.16,0.032,0.6351,0.4746,0.3567
187,897,5,cylindr,0.2208,0.1325,0.0292,0.6351,0.4746,0.3567
187,897,5,shell,0.2151,0.129,0.0278,0.6351,0.4746,0.3567
187,1126,6,effect,0.0794,0.018,0.0014,0.6351,0.4833,0.3455
187,1126,6,bend,0.2508,0.0568,0.0142,0.6351,0.4833,0.3455
187,1126,6,pressur,0.0776,0.0176,0.0014,0.6351,0.4833,0.3455
187,1126,6,buckl,0.2,0.1359,0.0272,0.6351,0.4833,0.3455
187,1126,6,intern,0.2883,0.0653,0.0188,0.6351,0.4833,0.3455
187,1126,6,cylindr,0.2208,0.1,0.0221,0.6351,0.4833,0.3455
187,1126,6,shell,0.2151,0.0974,0.0209,0.6351,0.4833,0.3455
187,838,7,effect,0.0794,0.0187,0.0015,0.6351,0.4695,0.341
187,838,7,investig,0.1129,0.0266,0.003,0.6351,0.4695,0.341
187,838,7,bend,0.2508,0.1771,0.0444,0.6351,0.4695,0.341
187,838,7,pressur,0.0776,0.0547,0.0042,0.6351,0.4695,0.341
187,838,7,buckl,0.2,0.0471,0.0094,0.6351,0.4695,0.341
187,838,7,intern,0.2883,0.1357,0.0391,0.6351,0.4695,0.341
187,739,8,investig,0.1129,0.0081,0.0009,0.6351,0.3548,0.3302
187,739,8,experiment,0.1182,0.0085,0.001,0.6351,0.3548,0.3302
187,739,8,buckl,0.2,0.1437,0.0287,0.6351,0.3548,0.3302
187,739,8,cylindr,0.2208,0.0476,0.0105,0.6351,0.3548,0.3302
187,739,8,shell,0.2151,0.1545,0.0332,0.6351,0.3548,0.3302
187,848,9,effect,0.0794,0.0227,0.0018,0.6351,0.5166,0.3291
187,848,9,pressur,0.0776,0.0222,0.0017,0.6351,0.5166,0.3291
187,848,9,intern,0.2883,0.0824,0.0238,0.6351,0.5166,0.3291
187,848,9,cylindr,0.2208,0.1261,0.0278,0.6351,0.5166,0.3291
187,848,9,shell,0.2151,0.2458,0.0529,0.6351,0.5166,0.3291
187,743,10,investig,0.1129,0.0181,0.002,0.6351,0.4859,0.3256
187,743,10,experiment,0.1182,0.0189,0.0022,0.6351,0.4859,0.3256
187,743,10,pressur,0.0776,0.0248,0.0019,0.6351,0.4859,0.3256
187,743,10,buckl,0.2,0.064,0.0128,0.6351,0.4859,0.3256
187,743,10,intern,0.2883,0.0461,0.0133,0.6351,0.4859,0.3256
187,743,10,cylindr,0.2208,0.1413,0.0312,0.6351,0.4859,0.3256
187,743,10,shell,0.2151,0.1721,0.037,0.6351,0.4859,0.3256
188,725,1,theoret,0.1785,0.0275,0.0049,1.1253,0.5056,0.3617
188,725,1,respons,0.4109,0.1264,0.0519,1.1253,0.5056,0.3617
188,725,1,nois,0.3877,0.1789,0.0694,1.1253,0.5056,0.3617
188,725,1,experiment,0.1418,0.0218,0.0031,1.1253,0.5056,0.3617
188,725,1,structur,0.2571,0.1187,0.0305,1.1253,0.5056,0.3617
188,725,1,excit,0.4109,0.0632,0.026,1.1253,0.5056,0.3617
188,725,1,typic,0.3607,0.0555,0.02,1.1253,0.5056,0.3617
188,909,2,nois,0.3877,0.3231,0.1253,1.1253,0.6685,0.2777
188,909,2,structur,0.2571,0.1429,0.0367,1.1253,0.6685,0.2777
188,909,2,excit,0.4109,0.1141,0.0469,1.1253,0.6685,0.2777
188,722,3,respons,0.4109,0.0447,0.0183,1.1253,0.5262,0.2553
188,722,3,nois,0.3877,0.1264,0.049,1.1253,0.5262,0.2553
188,722,3,structur,0.2571,0.1118,0.0287,1.1253,0.5262,0.2553
188,722,3,excit,0.4109,0.134,0.055,1.1253,0.5262,0.2553
188,640,4,environ,0.5047,0.027,0.0136,1.1253,0.3826,0.2427
188,640,4,theoret,0.1785,0.0286,0.0051,1.1253,0.3826,0.2427
188,640,4,work,0.2517,0.0135,0.0034,1.1253,0.3826,0.2427
188,640,4,nois,0.3877,0.1037,0.0402,1.1253,0.3826,0.2427
188,640,4,structur,0.2571,0.11,0.0283,1.1253,0.3826,0.2427
188,640,4,typic,0.3607,0.0386,0.0139,1.1253,0.3826,0.2427
188,781,5,respons,0.4109,0.1911,0.0785,1.1253,0.358,0.2153
188,781,5,experiment,0.1418,0.022,0.0031,1.1253,0.358,0.2153
188,781,5,structur,0.2571,0.0199,0.0051,1.1253,0.358,0.2153
188,1331,6,respons,0.4109,0.2834,0.1164,1.1253,0.5021,0.2061
188,209,7,nois,0.3877,0.2169,0.0841,1.1253,0.4706,0.2034
188,209,7,excit,0.4109,0.0575,0.0236,1.1253,0.4706,0.2034
188,1279,8,environ,0.5047,0.1646,0.0831,1.1253,0.4647,0.194
188,1279,8,respons,0.4109,0.0447,0.0183,1.1253,0.4647,0.194
188,720,9,environ,0.5047,0.0926,0.0467,1.1253,0.4906,0.1929
188,720,9,theoret,0.1785,0.0164,0.0029,1.1253,0.4906,0.1929
188,720,9,work,0.2517,0.0231,0.0058,1.1253,0.4906,0.1929
188,720,9,experiment,0.1418,0.013,0.0018,1.1253,0.4906,0.1929
188,720,9,structur,0.2571,0.0708,0.0182,1.1253,0.4906,0.1929
188,720,9,excit,0.4109,0.0754,0.031,1.1253,0.4906,0.1929
188,137,10,nois,0.3877,0.3371,0.1307,1.1253,0.6633,0.1868
188,137,10,experiment,0.1418,0.0617,0.0087,1.1253,0.6633,0.1868
189,767,1,thermal,0.2287,0.1256,0.0287,1.0661,0.3986,0.4591
189,767,1,fatigu,0.3461,0.1357,0.047,1.0661,0.3986,0.4591
189,767,1,various,0.1797,0.0141,0.0025,1.0661,0.3986,0.4591
189,767,1,endur,0.6037,0.1894,0.1143,1.0661,0.3986,0.4591
189,767,1,calcul,0.1209,0.0095,0.0011,1.0661,0.3986,0.4591
189,767,1,method,0.0937,0.0147,0.0014,1.0661,0.3986,0.4591
189,768,2,fatigu,0.3461,0.4829,0.1671,1.0661,0.8087,0.1967
189,768,2,method,0.0937,0.0261,0.0024,1.0661,0.8087,0.1967
189,726,3,fatigu,0.3461,0.2637,0.0913,1.0661,0.522,0.1871
189,726,3,compon,0.2598,0.0495,0.0129,1.0661,0.522,0.1871
189,883,4,fatigu,0.3461,0.2816,0.0975,1.0661,0.6004,0.1754
189,883,4,type,0.1678,0.0341,0.0057,1.0661,0.6004,0.1754
189,883,4,design,0.1895,0.0385,0.0073,1.0661,0.6004,0.1754
189,883,4,method,0.0937,0.019,0.0018,1.0661,0.6004,0.1754
189,865,5,thermal,0.2287,0.1444,0.033,1.0661,0.5858,0.174
189,865,5,fatigu,0.3461,0.2186,0.0757,1.0661,0.5858,0.174
189,75,6,fatigu,0.3461,0.201,0.0696,1.0661,0.5236,0.1441
189,75,6,type,0.1678,0.0649,0.0109,1.0661,0.5236,0.1441
189,909,7,fatigu,0.3461,0.2307,0.0799,1.0661,0.6685,0.1436
189,909,7,compon,0.2598,0.0866,0.0225,1.0661,0.6685,0.1436
189,640,8,fatigu,0.3461,0.0888,0.0307,1.0661,0.3826,0.14
189,640,8,various,0.1797,0.0115,0.0021,1.0661,0.3826,0.14
189,640,8,type,0.1678,0.0108,0.0018,1.0661,0.3826,0.14
189,640,8,design,0.1895,0.073,0.0138,1.0661,0.3826,0.14
189,640,8,compon,0.2598,0.0333,0.0087,1.0661,0.3826,0.14
189,884,9,fatigu,0.3461,0.3195,0.1106,1.0661,0.8087,0.1314
189,884,9,method,0.0937,0.0288,0.0027,1.0661,0.8087,0.1314
189,881,10,fatigu,0.3461,0.1432,0.0496,1.0661,0.5125,0.1141
189,881,10,various,0.1797,0.0496,0.0089,1.0661,0.5125,0.1141
189,881,10,type,0.1678,0.0231,0.0039,1.0661,0.5125,0.1141
190,856,1,panel,0.2292,0.3581,0.0821,0.8667,0.5052,0.3403
190,856,1,flutter,0.2146,0.2235,0.048,0.8667,0.5052,0.3403
190,856,1,mode,0.42,0.0437,0.0184,0.8667,0.5052,0.3403
190,856,1,number,0.0529,0.011,0.0006,0.8667,0.5052,0.3403
190,627,2,panel,0.2292,0.2455,0.0563,0.8667,0.4239,0.3173
190,627,2,flutter,0.2146,0.115,0.0247,0.8667,0.4239,0.3173
190,627,2,analysi,0.1078,0.0385,0.0041,0.8667,0.4239,0.3173
190,627,2,mode,0.42,0.075,0.0315,0.8667,0.4239,0.3173
190,766,3,panel,0.2292,0.2776,0.0636,0.8667,0.4305,0.2974
190,766,3,flutter,0.2146,0.1799,0.0386,0.8667,0.4305,0.2974
190,766,3,mode,0.42,0.0196,0.0082,0.8667,0.4305,0.2974
190,766,3,number,0.0529,0.0099,0.0005,0.8667,0.4305,0.2974
190,1008,4,panel,0.2292,0.4044,0.0927,0.8667,0.6077,0.2943
190,1008,4,flutter,0.2146,0.2525,0.0542,0.8667,0.6077,0.2943
190,1008,4,analysi,0.1078,0.0317,0.0034,0.8667,0.6077,0.2943
190,1008,4,consid,0.1151,0.0339,0.0039,0.8667,0.6077,0.2943
190,1008,4,number,0.0529,0.0156,0.0008,0.8667,0.6077,0.2943
190,391,5,panel,0.2292,0.2176,0.0499,0.8667,0.4448,0.2927
190,391,5,flutter,0.2146,0.2445,0.0525,0.8667,0.4448,0.2927
190,391,5,satisfactori,0.2235,0.0424,0.0095,0.8667,0.4448,0.2927
190,391,5,number,0.0529,0.0201,0.0011,0.8667,0.4448,0.2927
190,390,6,deform,0.2263,0.0453,0.0102,0.8667,0.4787,0.2858
190,390,6,panel,0.2292,0.1833,0.042,0.8667,0.4787,0.2858
190,390,6,assum,0.1454,0.0291,0.0042,0.8667,0.4787,0.2858
190,390,6,flutter,0.2146,0.1717,0.0368,0.8667,0.4787,0.2858
190,390,6,analysi,0.1078,0.0216,0.0023,0.8667,0.4787,0.2858
190,390,6,mode,0.42,0.042,0.0176,0.8667,0.4787,0.2858
190,390,6,consid,0.1151,0.046,0.0053,0.8667,0.4787,0.2858
190,948,7,panel,0.2292,0.2989,0.0685,0.8667,0.4871,0.266
190,948,7,flutter,0.2146,0.1679,0.036,0.8667,0.4871,0.266
190,948,7,minimum,0.2322,0.0303,0.007,0.8667,0.4871,0.266
190,948,7,number,0.0529,0.0138,0.0007,0.8667,0.4871,0.266
190,857,8,panel,0.2292,0.3389,0.0777,0.8667,0.4762,0.2603
190,857,8,flutter,0.2146,0.136,0.0292,0.8667,0.4762,0.2603
190,857,8,number,0.0529,0.0112,0.0006,0.8667,0.4762,0.2603
190,859,9,panel,0.2292,0.3243,0.0743,0.8667,0.4891,0.2579
190,859,9,flutter,0.2146,0.162,0.0348,0.8667,0.4891,0.2579
190,859,9,number,0.0529,0.005,0.0003,0.8667,0.4891,0.2579
190,858,10,panel,0.2292,0.2963,0.0679,0.8667,0.4987,0.2414
190,858,10,flutter,0.2146,0.1665,0.0357,0.8667,0.4987,0.2414
190,858,10,number,0.0529,0.0137,0.0007,0.8667,0.4987,0.2414
191,766,1,panel,0.3125,0.2776,0.0867,1.1941,0.4305,0.3125
191,766,1,flutter,0.2926,0.1799,0.0527,1.1941,0.4305,0.3125
191,766,1,amplitud,0.3776,0.0516,0.0195,1.1941,0.4305,0.3125
191,766,1,small,0.1607,0.011,0.0018,1.1941,0.4305,0.3125
191,856,2,panel,0.3125,0.3581,0.1119,1.1941,0.5052,0.2939
191,856,2,flutter,0.2926,0.2235,0.0654,1.1941,0.5052,0.2939
191,1008,3,panel,0.3125,0.4044,0.1264,1.1941,0.6077,0.276
191,1008,3,flutter,0.2926,0.2525,0.0739,1.1941,0.6077,0.276
191,391,4,panel,0.3125,0.2176,0.068,1.1941,0.4448,0.2627
191,391,4,flutter,0.2926,0.2445,0.0715,1.1941,0.4448,0.2627
191,857,5,panel,0.3125,0.3389,0.1059,1.1941,0.4762,0.2562
191,857,5,flutter,0.2926,0.136,0.0398,1.1941,0.4762,0.2562
191,859,6,panel,0.3125,0.3243,0.1013,1.1941,0.4891,0.2547
191,859,6,flutter,0.2926,0.162,0.0474,1.1941,0.4891,0.2547
191,627,7,panel,0.3125,0.2455,0.0767,1.1941,0.4239,0.2469
191,627,7,flutter,0.2926,0.115,0.0336,1.1941,0.4239,0.2469
191,627,7,small,0.1607,0.021,0.0034,1.1941,0.4239,0.2469
191,627,7,vibrat,0.2926,0.0383,0.0112,1.1941,0.4239,0.2469
191,948,8,panel,0.3125,0.2989,0.0934,1.1941,0.4871,0.2451
191,948,8,flutter,0.2926,0.1679,0.0491,1.1941,0.4871,0.2451
191,658,9,panel,0.3125,0.276,0.0863,1.1941,0.414,0.244
