Query_ID,Doc_ID,Rank,Doc_Length,Term,TF(f),IDF_BM25,Numerator,Denominator,Term_BM25_Score
185,857,2,142,panel,14,3.4272,42.0,16.5828,8.6803
185,857,2,142,flutter,6,3.2107,18.0,8.5828,6.7336
185,766,3,161,experiment,3,1.4175,9.0,5.8213,2.1915
185,766,3,161,panel,13,3.4272,39.0,15.8213,8.4482
185,766,3,161,flutter,9,3.2107,27.0,11.8213,7.3333
185,858,4,116,experiment,2,1.4175,6.0,4.2563,1.9981
185,858,4,116,panel,10,3.4272,30.0,12.2563,8.3889
185,858,4,116,flutter,6,3.2107,18.0,8.2563,6.9998
185,1008,5,51,experiment,1,1.4175,3.0,2.4403,1.7426
185,1008,5,51,panel,6,3.4272,18.0,7.4403,8.2914
185,1008,5,51,flutter,4,3.2107,12.0,5.4403,7.082
185,390,6,75,studi,1,1.7664,3.0,2.7416,1.9329
185,390,6,75,panel,4,3.4272,12.0,5.7416,7.1629
185,390,6,75,flutter,4,3.2107,12.0,5.7416,6.7104
185,859,7,159,panel,15,3.4272,45.0,17.7962,8.6662
185,859,7,159,flutter,8,3.2107,24.0,10.7962,7.1374
185,658,8,137,experiment,1,1.4175,3.0,3.52,1.2081
185,658,8,137,panel,11,3.4272,33.0,13.52,8.3653
185,658,8,137,flutter,4,3.2107,12.0,6.52,5.9093
185,948,9,115,panel,10,3.4272,30.0,12.2438,8.3975
185,948,9,115,flutter,6,3.2107,18.0,8.2438,7.0104
185,391,10,79,panel,5,3.4272,15.0,6.7918,7.5692
185,391,10,79,flutter,6,3.2107,18.0,7.7918,7.4171
186,1243,1,62,wing,6,1.8222,18.0,7.5784,4.328
186,1243,1,62,bodi,6,1.5631,18.0,7.5784,3.7125
186,1243,1,62,field,1,2.118,3.0,2.5784,2.4643
186,1243,1,62,interfer,2,3.4055,6.0,3.5784,5.7101
186,1243,1,62,effect,1,0.9524,3.0,2.5784,1.1082
186,1074,2,98,wing,5,1.8222,15.0,7.0304,3.8878
186,1074,2,98,bodi,4,1.5631,12.0,6.0304,3.1104
186,1074,2,98,flow,2,0.6512,6.0,4.0304,0.9695
186,1074,2,98,interfer,3,3.4055,9.0,5.0304,6.0929
186,1074,2,98,effect,1,0.9524,3.0,3.0304,0.9429
186,1074,2,98,approxim,2,1.3087,6.0,4.0304,1.9483
186,230,3,122,wing,8,1.8222,24.0,10.3317,4.2329
186,230,3,122,bodi,3,1.5631,9.0,5.3317,2.6385
186,230,3,122,flow,1,0.6512,3.0,3.3317,0.5864
186,230,3,122,field,1,2.118,3.0,3.3317,1.9072
186,230,3,122,interfer,2,3.4055,6.0,4.3317,4.7171
186,230,3,122,effect,1,0.9524,3.0,3.3317,0.8576
186,230,3,122,approxim,2,1.3087,6.0,4.3317,1.8128
186,1239,4,237,wing,12,1.8222,36.0,15.7755,4.1583
186,1239,4,237,bodi,19,1.5631,57.0,22.7755,3.9119
186,1239,4,237,flow,6,0.6512,18.0,9.7755,1.1991
186,1239,4,237,field,2,2.118,6.0,5.7755,2.2003
186,1239,4,237,interfer,2,3.4055,6.0,5.7755,3.5379
186,1239,4,237,effect,1,0.9524,3.0,4.7755,0.5983
186,1239,4,237,approxim,1,1.3087,3.0,4.7755,0.8222
186,229,5,128,wing,7,1.8222,21.0,9.407,4.0678
186,229,5,128,bodi,4,1.5631,12.0,6.407,2.9275
186,229,5,128,flow,1,0.6512,3.0,3.407,0.5734
186,229,5,128,field,1,2.118,3.0,3.407,1.865
186,229,5,128,interfer,2,3.4055,6.0,4.407,4.6365
186,229,5,128,effect,1,0.9524,3.0,3.407,0.8387
186,229,5,128,approxim,1,1.3087,3.0,3.407,1.1524
186,1075,6,126,wing,10,1.8222,30.0,12.3819,4.415
186,1075,6,126,bodi,5,1.5631,15.0,7.3819,3.1761
186,1075,6,126,interfer,5,3.4055,15.0,7.3819,6.9199
186,1075,6,126,effect,2,0.9524,6.0,4.3819,1.3042
186,1062,7,65,wing,5,1.8222,15.0,6.6161,4.1313
186,1062,7,65,bodi,4,1.5631,12.0,5.6161,3.3398
186,1062,7,65,interfer,3,3.4055,9.0,4.6161,6.6397
186,1062,7,65,effect,1,0.9524,3.0,2.6161,1.0922
186,252,8,144,wing,2,1.8222,6.0,4.6079,2.3727
186,252,8,144,bodi,1,1.5631,3.0,3.6079,1.2997
186,252,8,144,flow,1,0.6512,3.0,3.6079,0.5415
186,252,8,144,field,1,2.118,3.0,3.6079,1.7611
186,252,8,144,interfer,5,3.4055,15.0,7.6079,6.7144
186,252,8,144,effect,8,0.9524,24.0,10.6079,2.1549
186,924,9,126,wing,12,1.8222,36.0,14.3819,4.5612
186,924,9,126,bodi,5,1.5631,15.0,7.3819,3.1761
186,924,9,126,interfer,3,3.4055,9.0,5.3819,5.6949
186,924,9,126,effect,2,0.9524,6.0,4.3819,1.3042
186,923,10,93,wing,6,1.8222,18.0,7.9676,4.1166
186,923,10,93,bodi,6,1.5631,18.0,7.9676,3.5312
186,923,10,93,interfer,2,3.4055,6.0,3.9676,5.15
186,923,10,93,effect,3,0.9524,9.0,4.9676,1.7256
187,763,1,56,investig,1,1.3547,3.0,2.5031,1.6236
187,763,1,56,effect,2,0.9524,6.0,3.5031,1.6313
187,763,1,56,intern,3,3.4495,9.0,4.5031,6.8942
187,763,1,56,pressur,4,0.9305,12.0,5.5031,2.029
187,763,1,56,buckl,2,2.3968,6.0,3.5031,4.1052
187,763,1,56,circular,1,2.3069,3.0,2.5031,2.7649
187,763,1,56,cylindr,1,2.6448,3.0,2.5031,3.1699
187,763,1,56,shell,1,2.5768,3.0,2.5031,3.0884
187,763,1,56,bend,3,3.0036,9.0,4.5031,6.0031
187,839,2,96,effect,1,0.9524,3.0,3.0053,0.9508
187,839,2,96,intern,2,3.4495,6.0,4.0053,5.1674
187,839,2,96,pressur,7,0.9305,21.0,9.0053,2.1699
187,839,2,96,buckl,2,2.3968,6.0,4.0053,3.5905
187,839,2,96,circular,1,2.3069,3.0,3.0053,2.3028
187,839,2,96,cylindr,1,2.6448,3.0,3.0053,2.6402
187,839,2,96,shell,1,2.5768,3.0,3.0053,2.5723
187,839,2,96,bend,5,3.0036,15.0,7.0053,6.4315
187,1068,3,81,investig,1,1.3547,3.0,2.8169,1.4427
187,1068,3,81,pressur,3,0.9305,9.0,4.8169,1.7385
187,1068,3,81,buckl,2,2.3968,6.0,3.8169,3.7677
187,1068,3,81,circular,1,2.3069,3.0,2.8169,2.4568
187,1068,3,81,cylindr,3,2.6448,9.0,4.8169,4.9415
187,1068,3,81,shell,5,2.5768,15.0,6.8169,5.67
187,1068,3,81,bend,2,3.0036,6.0,3.8169,4.7215
187,1126,4,53,effect,1,0.9524,3.0,2.4654,1.159
187,1126,4,53,intern,1,3.4495,3.0,2.4654,4.1974
187,1126,4,53,pressur,1,0.9305,3.0,2.4654,1.1323
187,1126,4,53,buckl,3,2.3968,9.0,4.4654,4.8308
187,1126,4,53,cylindr,2,2.6448,6.0,3.4654,4.5792
187,1126,4,53,shell,2,2.5768,6.0,3.4654,4.4615
187,1126,4,53,bend,1,3.0036,3.0,2.4654,3.6549
187,743,5,75,experiment,1,1.4175,3.0,2.7416,1.5511
187,743,5,75,investig,1,1.3547,3.0,2.7416,1.4824
187,743,5,75,intern,1,3.4495,3.0,2.7416,3.7746
187,743,5,75,pressur,2,0.9305,6.0,3.7416,1.4921
187,743,5,75,buckl,2,2.3968,6.0,3.7416,3.8435
187,743,5,75,cylindr,4,2.6448,12.0,5.7416,5.5276
187,743,5,75,shell,5,2.5768,15.0,6.7416,5.7333
187,1172,6,98,experiment,1,1.4175,3.0,3.0304,1.4033
187,1172,6,98,investig,1,1.3547,3.0,3.0304,1.3411
187,1172,6,98,effect,3,0.9524,9.0,5.0304,1.7041
187,1172,6,98,pressur,1,0.9305,3.0,3.0304,0.9212
187,1172,6,98,buckl,5,2.3968,15.0,7.0304,5.1139
187,1172,6,98,circular,2,2.3069,6.0,4.0304,3.4342
187,1172,6,98,cylindr,2,2.6448,6.0,4.0304,3.9373
187,1172,6,98,shell,5,2.5768,15.0,7.0304,5.4979
187,841,7,37,investig,2,1.3547,6.0,3.2645,2.4898
187,841,7,37,circular,2,2.3069,6.0,3.2645,4.2399
187,841,7,37,cylindr,2,2.6448,6.0,3.2645,4.861
187,841,7,37,shell,2,2.5768,6.0,3.2645,4.736
187,841,7,37,bend,4,3.0036,12.0,5.2645,6.8465
187,887,8,63,experiment,1,1.4175,3.0,2.5909,1.6413
187,887,8,63,investig,2,1.3547,6.0,3.5909,2.2635
187,887,8,63,effect,1,0.9524,3.0,2.5909,1.1028
187,887,8,63,buckl,4,2.3968,12.0,5.5909,5.1444
187,887,8,63,circular,1,2.3069,3.0,2.5909,2.6711
187,887,8,63,cylindr,2,2.6448,6.0,3.5909,4.4191
187,887,8,63,shell,5,2.5768,15.0,6.5909,5.8644
187,897,9,60,effect,2,0.9524,6.0,3.5533,1.6083
187,897,9,60,pressur,1,0.9305,3.0,2.5533,1.0933
187,897,9,60,buckl,4,2.3968,12.0,5.5533,5.1793
187,897,9,60,circular,2,2.3069,6.0,3.5533,3.8953
187,897,9,60,cylindr,3,2.6448,9.0,4.5533,5.2277
187,897,9,60,shell,3,2.5768,9.0,4.5533,5.0933
187,847,10,53,experiment,1,1.4175,3.0,2.4654,1.7248
187,847,10,53,effect,1,0.9524,3.0,2.4654,1.159
187,847,10,53,intern,1,3.4495,3.0,2.4654,4.1974
187,847,10,53,pressur,1,0.9305,3.0,2.4654,1.1323
187,847,10,53,circular,2,2.3069,6.0,3.4654,3.9941
187,847,10,53,cylindr,2,2.6448,6.0,3.4654,4.5792
187,847,10,53,shell,3,2.5768,9.0,4.4654,5.1935
188,725,1,65,theoret,1,1.7832,3.0,2.6161,2.0449
188,725,1,65,experiment,1,1.4175,3.0,2.6161,1.6255
188,725,1,65,excit,1,4.0879,3.0,2.6161,4.6879
188,725,1,65,respons,2,4.0879,6.0,3.6161,6.783
188,725,1,65,typic,1,3.5943,3.0,2.6161,4.1218
188,725,1,65,structur,3,2.5675,9.0,4.6161,5.0058
188,725,1,65,nois,3,3.8606,9.0,4.6161,7.527
188,640,2,187,theoret,3,1.7832,9.0,6.1477,2.6106
188,640,2,187,work,1,2.5131,3.0,4.1477,1.8177
188,640,2,187,typic,2,3.5943,6.0,5.1477,4.1894
188,640,2,187,structur,8,2.5675,24.0,11.1477,5.5275
188,640,2,187,nois,5,3.8606,15.0,8.1477,7.1073
188,640,2,187,environ,1,4.9936,3.0,4.1477,3.6118
188,722,3,92,excit,3,4.0879,9.0,4.955,7.4251
188,722,3,92,respons,1,4.0879,3.0,2.955,4.1501
188,722,3,92,structur,4,2.5675,12.0,5.955,5.1737
188,722,3,92,nois,3,3.8606,9.0,4.955,7.0121
188,720,4,109,theoret,1,1.7832,3.0,3.1685,1.6884
188,720,4,109,experiment,1,1.4175,3.0,3.1685,1.3421
188,720,4,109,work,1,2.5131,3.0,3.1685,2.3795
188,720,4,109,excit,2,4.0879,6.0,4.1685,5.8841
188,720,4,109,structur,3,2.5675,9.0,5.1685,4.4708
188,720,4,109,environ,2,4.9936,6.0,4.1685,7.1878
188,908,5,103,excit,2,4.0879,6.0,4.0931,5.9924
188,908,5,103,respons,2,4.0879,6.0,4.0931,5.9924
188,908,5,103,structur,1,2.5675,3.0,3.0931,2.4901
188,908,5,103,environ,1,4.9936,3.0,3.0931,4.8433
188,909,6,36,excit,1,4.0879,3.0,2.252,5.4458
188,909,6,36,structur,2,2.5675,6.0,3.252,4.737
188,909,6,36,nois,3,3.8606,9.0,4.252,8.1715
188,911,7,63,theoret,1,1.7832,3.0,2.5909,2.0648
188,911,7,63,experiment,1,1.4175,3.0,2.5909,1.6413
188,911,7,63,excit,1,4.0879,3.0,2.5909,4.7333
188,911,7,63,structur,2,2.5675,6.0,3.5909,4.2899
188,911,7,63,nois,1,3.8606,3.0,2.5909,4.47
188,729,8,95,theoret,1,1.7832,3.0,2.9927,1.7876
188,729,8,95,experiment,1,1.4175,3.0,2.9927,1.4209
188,729,8,95,respons,1,4.0879,3.0,2.9927,4.0979
188,729,8,95,structur,3,2.5675,9.0,4.9927,4.6282
188,729,8,95,nois,1,3.8606,3.0,2.9927,3.87
188,220,9,81,experiment,1,1.4175,3.0,2.8169,1.5096
188,220,9,81,work,3,2.5131,9.0,4.8169,4.6956
188,220,9,81,structur,1,2.5675,3.0,2.8169,2.7343
188,220,9,81,nois,2,3.8606,6.0,3.8169,6.0686
188,764,10,97,experiment,1,1.4175,3.0,3.0178,1.4091
188,764,10,97,excit,3,4.0879,9.0,5.0178,7.3322
188,764,10,97,respons,2,4.0879,6.0,4.0178,6.1047
189,767,1,153,method,2,1.1235,6.0,4.7209,1.428
189,767,1,153,calcul,1,1.4504,3.0,3.7209,1.1694
189,767,1,153,thermal,7,2.7396,21.0,9.7209,5.9183
189,767,1,153,fatigu,5,4.1314,15.0,7.7209,8.0265
189,767,1,153,endur,4,6.8395,12.0,6.7209,12.2118
189,767,1,153,various,1,2.1543,3.0,3.7209,1.7369
189,640,2,187,design,6,2.2717,18.0,9.1477,4.4699
189,640,2,187,fatigu,4,4.1314,12.0,7.1477,6.9361
189,640,2,187,compon,2,3.1098,6.0,5.1477,3.6246
189,640,2,187,various,1,2.1543,3.0,4.1477,1.5581
189,640,2,187,type,1,2.0112,3.0,4.1477,1.4546
189,883,3,59,design,1,2.2717,3.0,2.5407,2.6823
189,883,3,59,method,1,1.1235,3.0,2.5407,1.3266
189,883,3,59,fatigu,4,4.1314,12.0,5.5407,8.9478
189,883,3,59,type,1,2.0112,3.0,2.5407,2.3747
189,865,4,76,thermal,4,2.7396,12.0,5.7542,5.7133
189,865,4,76,fatigu,4,4.1314,12.0,5.7542,8.6159
189,870,5,75,design,2,2.2717,6.0,3.7416,3.6428
189,870,5,75,thermal,5,2.7396,15.0,6.7416,6.0956
189,870,5,75,various,1,2.1543,3.0,2.7416,2.3573
189,870,5,75,type,1,2.0112,3.0,2.7416,2.2007
189,907,6,129,design,2,2.2717,6.0,4.4196,3.084
189,907,6,129,method,1,1.1235,3.0,3.4196,0.9857
189,907,6,129,various,3,2.1543,9.0,5.4196,3.5775
189,907,6,129,varieti,2,4.1314,6.0,4.4196,5.6088
189,881,7,87,fatigu,3,4.1314,9.0,4.8923,7.6003
189,881,7,87,various,2,2.1543,6.0,3.8923,3.3208
189,881,7,87,type,1,2.0112,3.0,2.8923,2.0861
189,1334,8,90,method,1,1.1235,3.0,2.9299,1.1504
189,1334,8,90,calcul,5,1.4504,15.0,6.9299,3.1394
189,1334,8,90,various,1,2.1543,3.0,2.9299,2.2058
189,1334,8,90,type,1,2.0112,3.0,2.9299,2.0593
189,1334,8,90,varieti,1,4.1314,3.0,2.9299,4.2302
189,726,9,63,fatigu,4,4.1314,12.0,5.5909,8.8674
189,726,9,63,compon,1,3.1098,3.0,2.5909,3.6007
189,833,10,51,design,1,2.2717,3.0,2.4403,2.7927
189,833,10,51,method,2,1.1235,6.0,3.4403,1.9595
189,833,10,51,thermal,2,2.7396,6.0,3.4403,4.778
189,833,10,51,various,1,2.1543,3.0,2.4403,2.6484
190,390,1,75,analysi,1,1.6155,3.0,2.7416,1.7678
190,390,1,75,panel,4,3.4272,12.0,5.7416,7.1629
190,390,1,75,flutter,4,3.2107,12.0,5.7416,6.7104
190,390,1,75,assum,1,2.1792,3.0,2.7416,2.3846
190,390,1,75,mode,1,3.1423,3.0,2.7416,3.4385
190,390,1,75,deform,1,3.3842,3.0,2.7416,3.7032
190,390,1,75,mode,1,3.1423,3.0,2.7416,3.4385
190,390,1,75,consid,2,1.7255,6.0,3.7416,2.767
190,627,2,84,analysi,2,1.6155,6.0,3.8546,2.5147
190,627,2,84,panel,6,3.4272,18.0,7.8546,7.854
190,627,2,84,flutter,3,3.2107,9.0,4.8546,5.9524
190,627,2,84,mode,2,3.1423,6.0,3.8546,4.8912
190,627,2,84,mode,2,3.1423,6.0,3.8546,4.8912
190,856,3,144,panel,15,3.4272,45.0,17.6079,8.7589
190,856,3,144,flutter,10,3.2107,30.0,12.6079,7.6397
190,856,3,144,mode,2,3.1423,6.0,4.6079,4.0916
190,856,3,144,number,2,0.7937,6.0,4.6079,1.0335
190,856,3,144,mode,2,3.1423,6.0,4.6079,4.0916
190,1339,4,136,analysi,2,1.6155,6.0,4.5074,2.1505
190,1339,4,136,flutter,5,3.2107,15.0,7.5074,6.415
190,1339,4,136,base,1,1.8047,3.0,3.5074,1.5436
190,1339,4,136,assum,1,2.1792,3.0,3.5074,1.8639
190,1339,4,136,mode,3,3.1423,9.0,5.5074,5.135
190,1339,4,136,number,1,0.7937,3.0,3.5074,0.6789
190,1339,4,136,mode,3,3.1423,9.0,5.5074,5.135
190,15,5,74,analysi,1,1.6155,3.0,2.7291,1.7759
190,15,5,74,panel,1,3.4272,3.0,2.7291,3.7675
190,15,5,74,flutter,5,3.2107,15.0,6.7291,7.1571
190,15,5,74,assum,1,2.1792,3.0,2.7291,2.3955
190,15,5,74,mode,1,3.1423,3.0,2.7291,3.4543
190,15,5,74,mode,1,3.1423,3.0,2.7291,3.4543
190,766,6,161,panel,13,3.4272,39.0,15.8213,8.4482
190,766,6,161,flutter,9,3.2107,27.0,11.8213,7.3333
190,766,6,161,mode,1,3.1423,3.0,3.8213,2.4669
190,766,6,161,number,2,0.7937,6.0,4.8213,0.9877
190,766,6,161,mode,1,3.1423,3.0,3.8213,2.4669
190,52,7,111,analysi,1,1.6155,3.0,3.1936,1.5176
190,52,7,111,flutter,3,3.2107,9.0,5.1936,5.5639
190,52,7,111,assum,1,2.1792,3.0,3.1936,2.0471
190,52,7,111,mode,3,3.1423,9.0,5.1936,5.4453
190,52,7,111,number,3,0.7937,9.0,5.1936,1.3754
190,52,7,111,mode,3,3.1423,9.0,5.1936,5.4453
190,685,8,207,analysi,5,1.6155,15.0,8.3988,2.8853
190,685,8,207,flutter,5,3.2107,15.0,8.3988,5.7342
190,685,8,207,mode,5,3.1423,15.0,8.3988,5.612
190,685,8,207,number,6,0.7937,18.0,9.3988,1.52
190,685,8,207,mode,5,3.1423,15.0,8.3988,5.612
190,1008,9,51,analysi,1,1.6155,3.0,2.4403,1.9861
190,1008,9,51,panel,6,3.4272,18.0,7.4403,8.2914
190,1008,9,51,flutter,4,3.2107,12.0,5.4403,7.082
190,1008,9,51,number,1,0.7937,3.0,2.4403,0.9757
190,1008,9,51,consid,1,1.7255,3.0,2.4403,2.1212
190,391,10,79,panel,5,3.4272,15.0,6.7918,7.5692
190,391,10,79,flutter,6,3.2107,18.0,7.7918,7.4171
190,391,10,79,satisfactori,1,3.343,3.0,2.7918,3.5922
190,391,10,79,number,2,0.7937,6.0,3.7918,1.2559
191,766,1,161,panel,13,3.4272,39.0,15.8213,8.4482
191,766,1,161,flutter,9,3.2107,27.0,11.8213,7.3333
191,766,1,161,small,1,1.7664,3.0,3.8213,1.3867
191,766,1,161,amplitud,2,4.1314,6.0,4.8213,5.1415
191,827,2,174,criterion,6,4.1769,18.0,8.9845,8.3682
191,827,2,174,small,2,1.7664,6.0,4.9845,2.1262
191,827,2,174,amplitud,3,4.1314,9.0,5.9845,6.2132
191,827,2,174,aris,1,3.5436,3.0,3.9845,2.6681
191,627,3,84,panel,6,3.4272,18.0,7.8546,7.854
191,627,3,84,flutter,3,3.2107,9.0,4.8546,5.9524
191,627,3,84,small,1,1.7664,3.0,2.8546,1.8564
191,627,3,84,vibrat,1,3.2107,3.0,2.8546,3.3742
191,658,4,137,panel,11,3.4272,33.0,13.52,8.3653
191,658,4,137,flutter,4,3.2107,12.0,6.52,5.9093
191,658,4,137,vibrat,1,3.2107,3.0,3.52,2.7364
191,894,5,134,panel,7,3.4272,21.0,9.4823,7.5901
191,894,5,134,flutter,2,3.2107,6.0,4.4823,4.2978
191,894,5,134,small,1,1.7664,3.0,3.4823,1.5217
191,894,5,134,amplitud,1,4.1314,3.0,3.4823,3.5592
191,856,6,144,panel,15,3.4272,45.0,17.6079,8.7589
191,856,6,144,flutter,10,3.2107,30.0,12.6079,7.6397
191,1392,7,165,panel,10,3.4272,30.0,12.8715,7.9879
191,1392,7,165,small,3,1.7664,9.0,5.8715,2.7076
191,1392,7,165,vibrat,4,3.2107,12.0,6.8715,5.607
191,859,8,159,panel,15,3.4272,45.0,17.7962,8.6662
191,859,8,159,flutter,8,3.2107,24.0,10.7962,7.1374
191,15,9,74,panel,1,3.4272,3.0,2.7291,3.7675
191,15,9,74,flutter,5,3.2107,15.0,6.7291,7.1571
191,15,9,74,amplitud,1,4.1314,3.0,2.7291,4.5416
191,857,10,142,panel,14,3.4272,42.0,16.5828,8.6803
191,857,10,142,flutter,6,3.2107,18.0,8.5828,6.7336
192,733,1,104,paper,1,1.9441,3.0,3.1057,1.878
192,733,1,104,uniform,3,2.2444,9.0,5.1057,3.9562
192,733,1,104,load,2,1.9441,6.0,4.1057,2.8411
192,733,1,104,sector,2,5.9922,6.0,4.1057,8.7569
192,641,2,73,uniform,2,2.2444,6.0,3.7165,3.6233
192,641,2,73,load,2,1.9441,6.0,3.7165,3.1386
192,641,2,73,sector,2,5.9922,6.0,3.7165,9.6739
192,734,3,105,uniform,3,2.2444,9.0,5.1182,3.9465
192,734,3,105,load,3,1.9441,9.0,5.1182,3.4186
192,734,3,105,sector,2,5.9922,6.0,4.1182,8.7302
192,925,4,37,paper,2,1.9441,6.0,3.2645,3.5732
192,925,4,37,deal,1,3.704,3.0,2.2645,4.907
192,925,4,37,load,3,1.9441,9.0,4.2645,4.103
192,735,5,31,paper,1,1.9441,3.0,2.1892,2.6642
192,735,5,31,uniform,3,2.2444,9.0,4.1892,4.8217
192,735,5,31,load,3,1.9441,9.0,4.1892,4.1767
192,1173,6,93,deal,1,3.704,3.0,2.9676,3.7444
192,1173,6,93,uniform,1,2.2444,3.0,2.9676,2.2689
192,1173,6,93,load,4,1.9441,12.0,5.9676,3.9094
192,875,7,26,paper,2,1.9441,6.0,3.1264,3.731
192,875,7,26,deal,1,3.704,3.0,2.1264,5.2257
192,1184,8,125,paper,1,1.9441,3.0,3.3693,1.731
192,1184,8,125,deal,2,3.704,6.0,4.3693,5.0863
192,1184,8,125,uniform,1,2.2444,3.0,3.3693,1.9983
192,1170,9,79,deal,1,3.704,3.0,2.7918,3.9802
192,1170,9,79,load,8,1.9441,24.0,9.7918,4.7651
192,1057,10,80,paper,2,1.9441,6.0,3.8044,3.0661
192,1057,10,80,uniform,2,2.2444,6.0,3.8044,3.5396
192,1057,10,80,load,1,1.9441,3.0,2.8044,2.0797
193,730,1,132,general,1,1.5665,3.0,3.4572,1.3593
193,730,1,132,method,4,1.1235,12.0,6.4572,2.088
193,730,1,132,solv,1,2.8321,3.0,3.4572,2.4576
193,730,1,132,clamp,4,3.795,12.0,6.4572,7.0525
193,730,1,132,plate,7,1.8178,21.0,9.4572,4.0364
193,730,1,132,problem,9,1.4657,27.0,11.4572,3.4542
193,733,2,104,general,1,1.5665,3.0,3.1057,1.5132
193,733,2,104,method,1,1.1235,3.0,3.1057,1.0853
193,733,2,104,solv,1,2.8321,3.0,3.1057,2.7358
193,733,2,104,clamp,3,3.795,9.0,5.1057,6.6895
193,733,2,104,plate,7,1.8178,21.0,9.1057,4.1923
193,733,2,104,problem,4,1.4657,12.0,6.1057,2.8807
193,734,3,105,general,1,1.5665,3.0,3.1182,1.5071
193,734,3,105,method,2,1.1235,6.0,4.1182,1.6369
193,734,3,105,solv,1,2.8321,3.0,3.1182,2.7247
193,734,3,105,clamp,2,3.795,6.0,4.1182,5.529
193,734,3,105,plate,2,1.8178,6.0,4.1182,2.6484
193,734,3,105,problem,3,1.4657,9.0,5.1182,2.5774
193,641,4,73,method,2,1.1235,6.0,3.7165,1.8139
193,641,4,73,clamp,3,3.795,9.0,4.7165,7.2415
193,641,4,73,plate,3,1.8178,9.0,4.7165,3.4687
193,641,4,73,problem,7,1.4657,21.0,8.7165,3.5313
193,422,5,69,method,1,1.1235,3.0,2.6663,1.2642
193,422,5,69,solv,2,2.8321,6.0,3.6663,4.6349
193,422,5,69,clamp,1,3.795,3.0,2.6663,4.2699
193,422,5,69,plate,1,1.8178,3.0,2.6663,2.0453
193,422,5,69,problem,3,1.4657,9.0,4.6663,2.827
193,648,6,56,method,2,1.1235,6.0,3.5031,1.9244
193,648,6,56,clamp,2,3.795,6.0,3.5031,6.4999
193,648,6,56,plate,2,1.8178,6.0,3.5031,3.1135
193,648,6,56,problem,3,1.4657,9.0,4.5031,2.9295
193,736,7,49,general,1,1.5665,3.0,2.4152,1.9458
193,736,7,49,method,1,1.1235,3.0,2.4152,1.3956
193,736,7,49,clamp,1,3.795,3.0,2.4152,4.7139
193,736,7,49,plate,5,1.8178,15.0,6.4152,4.2504
193,736,7,49,problem,1,1.4657,3.0,2.4152,1.8207
193,735,8,31,method,1,1.1235,3.0,2.1892,1.5397
193,735,8,31,clamp,3,3.795,9.0,4.1892,8.153
193,735,8,31,plate,3,1.8178,9.0,4.1892,3.9053
193,1392,9,165,general,2,1.5665,6.0,4.8715,1.9293
193,1392,9,165,method,3,1.1235,9.0,5.8715,1.7222
193,1392,9,165,clamp,4,3.795,12.0,6.8715,6.6273
193,1392,9,165,problem,6,1.4657,18.0,8.8715,2.9739
193,425,10,67,method,2,1.1235,6.0,3.6412,1.8514
193,425,10,67,solv,1,2.8321,3.0,2.6412,3.2169
193,425,10,67,plate,5,1.8178,15.0,6.6412,4.1057
193,425,10,67,problem,3,1.4657,9.0,4.6412,2.8423
194,642,1,43,buckl,4,2.3968,12.0,5.3399,5.3863
194,642,1,43,strength,3,3.0783,9.0,4.3399,6.3837
194,642,1,43,uniform,1,2.2444,3.0,2.3399,2.8776
194,642,1,43,circular,1,2.3069,3.0,2.3399,2.9577
194,642,1,43,cylind,3,2.0604,9.0,4.3399,4.2728
194,642,1,43,load,3,1.9441,9.0,4.3399,4.0317
194,642,1,43,axial,2,2.2511,6.0,3.3399,4.0441
194,642,1,43,compress,2,1.9491,6.0,3.3399,3.5016
194,642,1,43,buckl,4,2.3968,12.0,5.3399,5.3863
194,642,1,43,load,3,1.9441,9.0,4.3399,4.0317
194,932,2,41,buckl,3,2.3968,9.0,4.3147,4.9995
194,932,2,41,strength,1,3.0783,3.0,2.3147,3.9896
194,932,2,41,circular,4,2.3069,12.0,5.3147,5.2086
194,932,2,41,cylind,1,2.0604,3.0,2.3147,2.6703
194,932,2,41,load,2,1.9441,6.0,3.3147,3.5191
194,932,2,41,axial,2,2.2511,6.0,3.3147,4.0747
194,932,2,41,compress,2,1.9491,6.0,3.3147,3.5281
194,932,2,41,buckl,3,2.3968,9.0,4.3147,4.9995
194,932,2,41,load,2,1.9441,6.0,3.3147,3.5191
194,888,3,66,buckl,6,2.3968,18.0,7.6286,5.6554
194,888,3,66,uniform,1,2.2444,3.0,2.6286,2.5615
194,888,3,66,cylind,6,2.0604,18.0,7.6286,4.8615
194,888,3,66,load,2,1.9441,6.0,3.6286,3.2147
194,888,3,66,axial,4,2.2511,12.0,5.6286,4.7993
194,888,3,66,compress,3,1.9491,9.0,4.6286,3.7899
194,888,3,66,buckl,6,2.3968,18.0,7.6286,5.6554
194,888,3,66,load,2,1.9441,6.0,3.6286,3.2147
194,1172,4,98,buckl,5,2.3968,15.0,7.0304,5.1139
194,1172,4,98,strength,1,3.0783,3.0,3.0304,3.0474
194,1172,4,98,uniform,1,2.2444,3.0,3.0304,2.2219
194,1172,4,98,circular,2,2.3069,6.0,4.0304,3.4342
194,1172,4,98,load,4,1.9441,12.0,6.0304,3.8687
194,1172,4,98,axial,2,2.2511,6.0,4.0304,3.3512
194,1172,4,98,compress,1,1.9491,3.0,3.0304,1.9296
